info,vehicle_id,link,record_date,vehicle_type
江铃集团新能源 江淮iEV6E 2017款 iEV6E2017年|0.7万公里|北京4.00万准新车13.90万新上架,62964469@2@24@0&0120000000000057,https://www.guazi.com/bj/91de3e3dea1de968x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
江淮iEV 2015款 iEV52016年|1.3万公里|北京4.00万19.50万,63518835@2@25@0&0120000000000057,https://www.guazi.com/bj/e733493ef11b701cx.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里标准型2017年|2.5万公里|北京4.10万超值准新车16.80万,62803510@2@26@0&0120000000000057,https://www.guazi.com/bj/214eb52ecaf6ece5x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
长安 奔奔 2017款 纯电动 210公里时尚型2017年|2.1万公里|北京4.50万超值急售准新车18.10万急降5000元,58164207@2@27@0&0120000000000057,https://www.guazi.com/bj/0420fc912977efa7x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
北汽新能源 EV系列 2013款 电动版2013年|1.9万公里|北京4.00万超值27.10万,61119005@2@28@0&0120000000000057,https://www.guazi.com/bj/791f7c0f72213effx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2015年|0.5万公里|北京5.00万22.70万,54283479@2@29@0&0120000000000057,https://www.guazi.com/bj/ba977570ba611efbx.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
北汽新能源 EV系列 2016款 EV160 轻秀版2016年|4.1万公里|北京3.50万20.60万,63369121@2@30@0&0120000000000057,https://www.guazi.com/bj/eac86b842ab3bd4ax.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
长安 奔奔 2017款 纯电动 210公里标准型2017年|1.4万公里|北京4.50万超值准新车17.50万,63709228@2@31@0&0120000000000057,https://www.guazi.com/bj/5e104371cbfd5e4bx.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2015年|2.4万公里|北京4.40万22.70万,58536494@2@32@0&0120000000000057,https://www.guazi.com/bj/4e84266eec431f97x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里时尚型2017年|2.3万公里|北京4.40万超值准新车17.50万,63169274@2@33@0&0120000000000057,https://www.guazi.com/bj/83d6b23599cb1920x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
吉利 帝豪EV 2016款 三厢 EV 尊贵型2016年|3.7万公里|北京8.00万急售27.10万新上架,63708202@2@34@0&0120000000000057,https://www.guazi.com/bj/b2ab006407028b8ex.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2016年|2.0万公里|北京5.00万急售22.70万急降2000元,57886362@2@35@0&0120000000000057,https://www.guazi.com/bj/6f88ff964dd802f6x.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,EV
江淮iEV 2015款 iEV52015年|4.8万公里|北京3.20万超值19.50万新上架,64005788@2@36@0&0120000000000057,https://www.guazi.com/bj/64ffd4e481ce5fa7x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,EV
江淮iEV 2015款 iEV52015年|1.4万公里|北京4.18万19.50万,59362936@2@37@0&0120000000000057,https://www.guazi.com/bj/c705c70cfd62edf9x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里标准型2017年|2.0万公里|北京4.30万准新车16.80万,60957059@2@38@0&0120000000000057,https://www.guazi.com/bj/a43e63b2136c28e5x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,EV
北汽新能源EU系列 2016款 EU260 乐享版2017年|1.2万公里|北京8.50万准新车27.90万,35525542@2@39@0&0120000000000057,https://www.guazi.com/bj/bc9e30db71928bfcx.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,EV
东风风神E30 2015款 E30L2015年|4.8万公里|武汉3.00万超值21.70万,36368061@3@0@0&0120000000000057,https://www.guazi.com/wh/6eed1c731c64522cx.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,EV
长安奔奔 2017款 纯电动 210公里时尚型2017年|1.1万公里|北京5.70万准新车18.10万,28782320@3@1@0&0120000000000057,https://www.guazi.com/bj/9f7b67b23adb48f4x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,EV
北汽新能源 EV系列 2014款 E150EV 科技版2015年|2.7万公里|上海3.18万超值25.10万,54436296@3@2@0&0120000000000057,https://www.guazi.com/sh/5e240259c56ec627x.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,EV
长城C30新能源 2017款 EV 悦享型2017年|0.1万公里|保定5.00万超值急售准新车16.30万急降1000元,61706689@3@3@0&0120000000000057,https://www.guazi.com/baoding/05b8b21b88fdadecx.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,EV
比亚迪 宋新能源 2017款 宋EV300 尊贵型2018年|1.2万公里|北京15.60万准新车29.90万新上架,64024876@3@4@0&0120000000000057,https://www.guazi.com/bj/8e166b58beff06edx.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,EV
特斯拉MODEL S 2016款 MODEL S 602017年|3.4万公里|广州55.00万76.90万新上架,62907761@3@5@0&0120000000000057,https://www.guazi.com/gz/c5240cdab6840713x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,EV
荣威E50 2015款 标准型2016年|1.8万公里|北京5.50万超值25.50万,62111892@3@6@0&0120000000000057,https://www.guazi.com/bj/ea27c67375a940e8x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,EV
北汽新能源 EV系列 2015款 EV160 轻快版2015年|5.0万公里|上海3.00万19.20万,59345099@3@7@0&0120000000000057,https://www.guazi.com/sh/8881669c9fd25f63x.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,EV
长安欧尚 奔奔mini-e 2017款 标准型2017年|100公里|洛阳3.80万准新车9.00万,62287564@3@8@0&0120000000000057,https://www.guazi.com/luoyang/87a20c6d9f37ce09x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,EV
北汽新能源 EC系列 2017款 EC180 灵动版2017年|1.0万公里|南通3.80万急售准新车16.50万新上架,63825389@3@9@0&0120000000000057,https://www.guazi.com/nantong/8bbc3f7e4684ada3x.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,EV
知豆D2 2017款 D2S2017年|1.1万公里|郑州3.30万急售准新车20.50万急降1500元,58201750@3@10@0&0120000000000057,https://www.guazi.com/zz/12176fc41229644fx.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华智能型2016年|2.2万公里|北京4.00万16.80万,61965183@3@11@0&0120000000000057,https://www.guazi.com/bj/858bb30db7da383cx.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,EV
长城C30新能源 2017款 EV 悦享型2017年|0.2万公里|保定6.40万急售准新车16.30万急降2000元,59975052@3@12@0&0120000000000057,https://www.guazi.com/baoding/215687d15b715f0dx.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,EV
海马爱尚EV 2017款 EV1602017年|0.5万公里|郑州3.00万准新车13.40万,62542685@3@13@0&0120000000000057,https://www.guazi.com/zz/637f7fd6950e54a8x.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,EV
华泰新能源 华泰XEV260 2016款 尊贵型2016年|2.7万公里|北京11.00万29.60万新上架,63801675@3@14@0&0120000000000057,https://www.guazi.com/bj/be45a1c06986356fx.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,EV
江铃集团新能源 江铃E100 2016款 标准型2017年|1.4万公里|苏州3.50万超值准新车16.90万,61143435@3@15@0&0120000000000057,https://www.guazi.com/su/28cca2ce94f564d6x.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,EV
海马@3 2017款 纯电动 舒适型2016年|900公里|惠州4.80万超值急售16.30万急降1800元,58337888@3@16@0&0120000000000057,https://www.guazi.com/huizhou/b35341aee0c3f3dbx.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,EV
知豆 2014款 标准型2014年|3.0万公里|珠海1.08万超值急售11.80万急降1200元佛山过户,57662263@3@17@0&0120000000000057,https://www.guazi.com/zhuhai/ab98d6fb3618f86ax.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,EV
北汽新能源 EC系列 2017款 EC200 灵秀版2017年|1.9万公里|廊坊3.90万超值准新车17.90万,63861341@3@18@0&0120000000000057,https://www.guazi.com/langfang/af7106114f530f42x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,EV
北汽新能源EU系列 2016款 EU260 乐享版2016年|2.0万公里|北京8.49万27.90万,30321158@3@19@0&0120000000000057,https://www.guazi.com/bj/1aaf1b644047c17cx.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,EV
长安 逸动 2016款 纯电动尊享型2017年|1.1万公里|北京6.10万超值急售准新车26.40万急降4000元,58964347@3@20@0&0120000000000057,https://www.guazi.com/bj/4a8a56695f81bcc3x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版2018年|0.5万公里|新乡4.23万急售准新车12.90万急降4700元,55242449@3@21@0&0120000000000057,https://www.guazi.com/xinxiang/846d95377bb350c3x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2016年|5.4万公里|北京4.50万22.70万,59342633@3@22@0&0120000000000057,https://www.guazi.com/bj/a2e658579de9fa5ex.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E2017年|0.6万公里|杭州4.00万准新车13.90万,63081128@3@23@0&0120000000000057,https://www.guazi.com/hz/6142b868b4358cd7x.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,EV
北汽新能源 EC系列 2017款 EC180 灵秀版2017年|3.1万公里|北京4.50万17.10万,63662378@3@24@0&0120000000000057,https://www.guazi.com/bj/8d431accba8309d2x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
众泰 芝麻 2017款 标准型2017年|0.4万公里|石家庄3.40万准新车13.00万新上架,63880951@3@25@0&0120000000000057,https://www.guazi.com/sjz/2f5b68cd26e357b2x.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
比亚迪 2016款 秦EV300 旗舰型2017年|1.4万公里|深圳13.28万急售准新车33.60万急降5200元,61432614@3@26@0&0120000000000057,https://www.guazi.com/sz/649195ab2bf0e53ex.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
众泰 2016款 云100S 豪华型2016年|2.2万公里|天津3.61万急售18.40万急降1900元,61037815@3@27@0&0120000000000057,https://www.guazi.com/tj/1073601d5c969490x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
众泰E200 2017款 豪华型2017年|0.6万公里|北京4.90万准新车19.50万新上架,63948288@3@28@0&0120000000000057,https://www.guazi.com/bj/9ea8935d8599d7dex.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
北汽新能源 EV系列 2013款 电动版2014年|1.4万公里|苏州5.90万27.10万,47323090@3@29@0&0120000000000057,https://www.guazi.com/su/eec648bf3c0ba637x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
奇瑞eQ1 2017款 智炫版 2座2017年|0.8万公里|天津4.28万急售准新车18.00万急降2250元,59731278@3@30@0&0120000000000057,https://www.guazi.com/tj/ff99913638223fbax.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
知豆D2 2015款 D22015年|1.4万公里|天津3.20万17.20万,58823126@3@31@0&0120000000000057,https://www.guazi.com/tj/2bf9354c40ff6d6cx.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2015年|2.3万公里|北京5.20万急售22.70万急降3000元,58172535@3@32@0&0120000000000057,https://www.guazi.com/bj/52a2d5c0d5c47738x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
知豆D2 2017款 D2 乐享版2017年|0.9万公里|深圳2.66万准新车16.50万,60315780@3@33@0&0120000000000057,https://www.guazi.com/sz/8f5acddc6c0d05d3x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
知豆 2014款 标准型2015年|0.9万公里|深圳1.80万11.80万东莞过户,61252493@3@34@0&0120000000000057,https://www.guazi.com/sz/5c3cff5ad0e3e4b4x.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
长城C30新能源 2017款 EV 悦享型2017年|0.7万公里|保定5.10万超值急售准新车16.30万急降2000元,62709103@3@35@0&0120000000000057,https://www.guazi.com/baoding/1b30e22a592aa1dbx.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,EV
江淮iEV 2015款 iEV52016年|3.8万公里|北京3.50万19.50万,61708594@3@36@0&0120000000000057,https://www.guazi.com/bj/95a42841d31e61d0x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,EV
知豆D2 2017款 D2S2017年|0.5万公里|深圳3.33万急售准新车20.50万急降3700元,52663630@3@37@0&0120000000000057,https://www.guazi.com/sz/3908af77db7a7e69x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,EV
北汽新能源 EC系列 2017款 EC200 灵动版2018年|100公里|合肥5.20万急售准新车17.20万急降6000元,59539058@3@38@0&0120000000000057,https://www.guazi.com/hf/fa152038488abc10x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,EV
江铃集团新能源 江淮iEV6E 2017款 iEV6E2018年|0.7万公里|天津5.00万准新车13.90万,63624733@3@39@0&0120000000000057,https://www.guazi.com/tj/46aeb104852fc43bx.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,EV
别克VELITE 5 2017款 时尚增程型2017年|1.5万公里|郑州16.00万超值急售准新车32.10万急降2000元商丘过户,60830921@4@0@0&0120000000000057,https://www.guazi.com/zz/f0828ff8778d66d8x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里时尚型2017年|100公里|洛阳5.90万准新车17.50万,62107531@4@1@0&0120000000000057,https://www.guazi.com/luoyang/d4c720f3493b4ac1x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,EV
江淮iEV 2014款 iEV42015年|2.6万公里|北京3.00万超值18.40万,60244213@4@2@0&0120000000000057,https://www.guazi.com/bj/f3a29db03250f6cdx.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻秀版2015年|5.5万公里|青岛5.00万24.60万,62251605@4@3@0&0120000000000057,https://www.guazi.com/qd/8ab49dd40062b9cbx.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,EV
江铃集团新能源 江铃E200 2016款 标准型2018年|100公里|德州4.18万准新车19.50万,63228838@4@4@0&0120000000000057,https://www.guazi.com/dezhou/ac491437ab4d186cx.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华智能型2016年|0.8万公里|深圳4.15万急售16.80万急降500元,39535665@4@5@0&0120000000000057,https://www.guazi.com/sz/ce436ebc751dc0dex.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,EV
御捷E行 2018款 标准型2017年|1.0万公里|滨州3.90万准新车14.80万,62237095@4@6@0&0120000000000057,https://www.guazi.com/binzhou/e91ecac365df76a4x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,EV
比亚迪e5 2016款 300 豪华型2016年|0.2万公里|北京9.30万26.00万,62687100@4@7@0&0120000000000057,https://www.guazi.com/bj/194a419519f001dfx.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,EV
知豆D2 2016款 D2S2016年|1.6万公里|北京2.60万急售20.50万急降3000元,59443131@4@8@0&0120000000000057,https://www.guazi.com/bj/602fb45ab273c5e4x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,EV
江铃集团新能源 江铃E200 2016款 标准型2016年|1.8万公里|杭州3.00万19.50万,61796081@4@9@0&0120000000000057,https://www.guazi.com/hz/6cee37d959db4ed6x.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,EV
特斯拉Model X 2016款 Model X 75D2017年|2.2万公里|上海74.00万准新车104.70万新上架,64022608@4@10@0&0120000000000057,https://www.guazi.com/sh/77a0b6472ee3ebd8x.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,EV
北汽新能源 EV系列 2014款 E150EV 科技版2015年|6.7万公里|上海3.10万超值急售25.10万急降4100元,58299881@4@11@0&0120000000000057,https://www.guazi.com/sh/cfd47b44847900cax.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,EV
众泰 芝麻E30 2016款 E30标准型2016年|1.3万公里|天津3.00万急售19.50万急降1万,61001457@4@12@0&0120000000000057,https://www.guazi.com/tj/3e8013358a621121x.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,EV
宝马i3 2014款 增程型(进口)2016年|0.2万公里|上海22.60万56.10万,56813221@4@13@0&0120000000000057,https://www.guazi.com/sh/852be9f72beec244x.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,EV
海马爱尚EV 2017款 EV1602017年|0.7万公里|郑州3.00万准新车13.40万,62290619@4@14@0&0120000000000057,https://www.guazi.com/zz/525c25cbe9ce8f41x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,EV
江淮iEV6S 2016款 智享版2016年|2.2万公里|合肥5.50万23.90万新上架,63963658@4@15@0&0120000000000057,https://www.guazi.com/hf/cb29cc3b46e10871x.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华智能型2016年|3.6万公里|天津3.50万16.80万,58054030@4@16@0&0120000000000057,https://www.guazi.com/tj/20b445df7e7b7782x.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,EV
奇瑞eQ 2015款 豪华型2015年|3.1万公里|武汉3.50万急售17.90万急降5000元,26731571@4@17@0&0120000000000057,https://www.guazi.com/wh/371623704309a1ecx.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里时尚型2017年|0.2万公里|日照5.90万急售准新车17.50万急降2000元,58527589@4@18@0&0120000000000057,https://www.guazi.com/rizhao/f4814ec4986241e1x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,EV
北汽新能源 EV系列 2015款 EV160 轻快版2016年|2.4万公里|北京4.00万19.20万,59559289@4@19@0&0120000000000057,https://www.guazi.com/bj/38cac4641b442322x.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,EV
众泰 2014款 云100 舒适型2015年|5.7万公里|石家庄2.18万急售17.20万急降1200元,58036974@4@20@0&0120000000000057,https://www.guazi.com/sjz/1e6727ee83e90823x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,EV
北汽新能源 EC系列 2017款 EC180 灵动版2017年|1.1万公里|保定3.80万准新车16.50万新上架,63764363@4@21@0&0120000000000057,https://www.guazi.com/baoding/3dd938c3e5585c05x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,EV
北汽新能源 EV系列 2014款 E150EV 科技版2014年|5.7万公里|牡丹江3.42万超值急售25.10万急降1800元,58928724@4@22@0&0120000000000057,https://www.guazi.com/mudanjiang/687a27e00c139ff4x.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,EV
奇瑞eQ 2015款 豪华型2016年|3.4万公里|北京3.10万17.90万,61302251@4@23@0&0120000000000057,https://www.guazi.com/bj/1c362e9639df7344x.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,EV
北汽新能源 EV系列 2015款 EV160 轻快版2016年|3.7万公里|北京5.00万19.20万,61948561@4@24@0&0120000000000057,https://www.guazi.com/bj/09c2f9092c12a438x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,EV
北汽新能源 EV系列 2015款 EV200 轻快版2016年|6.3万公里|北京5.00万22.70万,59619688@4@25@0&0120000000000057,https://www.guazi.com/bj/1fac5362413699ddx.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,EV
御捷E驰 2017款 标准型2016年|2.2万公里|天津2.60万超值急售16.60万急降3000元,59464623@4@26@0&0120000000000057,https://www.guazi.com/tj/4c9ad93659247de1x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,EV
御捷E驰 2017款 标准型2017年|3.4万公里|呼和浩特3.40万急售16.60万急降2000元,60939247@4@27@0&0120000000000057,https://www.guazi.com/nmg/d3567896d2837e27x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,EV
奇瑞eQ 2015款 豪华型2015年|7.3万公里|北京2.00万超值17.90万,62757994@4@28@0&0120000000000057,https://www.guazi.com/bj/0a9556ffea76d18ax.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,EV
北汽新能源 EV系列 2016款 EV160 轻快版2016年|0.3万公里|北京4.50万19.30万,61621192@4@29@0&0120000000000057,https://www.guazi.com/bj/75c2f73681625830x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,EV
知豆D1 2016款 标准型2016年|0.5万公里|天津2.40万急售17.20万急降1000元,55502299@4@30@0&0120000000000057,https://www.guazi.com/tj/fdef0b5d19fa0494x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,EV
别克VELITE 5 2017款 时尚增程型2018年|1.3万公里|北京19.95万急售准新车32.10万急降1.05万,58313910@4@31@0&0120000000000057,https://www.guazi.com/bj/0fec76fe74229a72x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,EV
北汽新能源 EC系列 2017款 EC200 灵动版2017年|1.3万公里|温州4.85万急售准新车17.20万急降1500元,59282645@4@32@0&0120000000000057,https://www.guazi.com/wenzhou/5ac3fd5f017e790dx.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,EV
众泰 芝麻E30 2016款 E30标准型2016年|1.7万公里|青岛2.94万急售19.50万急降1600元,61065468@4@33@0&0120000000000057,https://www.guazi.com/qd/80dde579a7ac4a36x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,EV
传祺GA5 2015款 增程式 精英版2015年|4.7万公里|广州6.30万超值21.60万,50512407@4@34@0&0120000000000057,https://www.guazi.com/gz/52119af151b9ccdax.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,EV
比亚迪e6 2012款 先行者2012年|11.6万公里|深圳6.40万超值40.10万,63682717@4@35@0&0120000000000057,https://www.guazi.com/sz/6c714413d97bb08fx.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,EV
江淮iEV 2015款 iEV4 豪华型2015年|3.8万公里|天津3.30万16.60万,63021451@4@36@0&0120000000000057,https://www.guazi.com/tj/239f271c71847171x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,EV
众泰E200 2018款 飞鱼座2018年|100公里|杭州4.80万急售准新车19.70万急降1000元,58055070@4@37@0&0120000000000057,https://www.guazi.com/hz/a670af461c58d62ax.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,EV
长安 奔奔 2017款 纯电动 180公里标准型2017年|500公里|德州5.10万超值准新车16.80万,62808992@4@38@0&0120000000000057,https://www.guazi.com/dezhou/685a96edf8fe3714x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,EV
北汽新能源EC系列 2017款 EC180 灵动版2017年|0.9万公里|枣庄4.00万准新车16.50万,32152920@4@39@0&0120000000000057,https://www.guazi.com/zaozhuang/13bf7ed091cf09d1x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,EV
北汽新能源 EV系列 2016款 EV160 轻快版2017年|2.0万公里|上海4.50万准新车19.30万,60934975@5@0@0&0120000000000057,https://www.guazi.com/sh/b4ffc629935163f4x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,EV
